Timestamp,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,Annotation
2023-11-15 20:35:59,8.35,3.43,0.15,0.053,0.033,0.036,0.025,0.021,0.024,0.015,0.022,0.018,0.015,0.058,0.165,3.63,0
2023-11-15 20:36:59,8.38,3.58,0.15,0.057,0.032,0.018,0.019,0.037,0.018,0.016,0.037,0.01,0.02,0.059,0.145,3.64,0
2023-11-15 20:37:59,7.9,3.99,0.15,0.058,0.033,0.015,0.023,0.023,0.038,0.021,0.018,0.038,0.025,0.063,0.166,3.17,0
2023-11-15 20:38:59,7.87,3.95,0.16,0.052,0.028,0.028,0.038,0.032,0.015,0.031,0.012,0.012,0.036,0.061,0.276,3.21,0
2023-11-15 20:39:59,8.29,3.3,0.17,0.061,0.024,0.036,0.028,0.015,0.033,0.012,0.022,0.011,0.036,0.054,0.167,3.9,0
2023-11-15 20:40:59,7.93,3.38,0.16,0.054,0.011,0.014,0.035,0.01,0.024,0.022,0.028,0.024,0.011,0.063,0.21,3.51,0
2023-11-15 20:41:59,8.39,3.72,0.18,0.058,0.018,0.038,0.032,0.011,0.027,0.03,0.017,0.034,0.017,0.053,0.229,3.72,0
2023-11-15 20:42:59,8.48,3.51,0.18,0.059,0.027,0.012,0.02,0.017,0.014,0.029,0.033,0.014,0.035,0.056,0.275,3.96,0
2023-11-15 20:43:59,8.24,3.3,0.16,0.065,0.019,0.03,0.016,0.035,0.022,0.024,0.018,0.025,0.036,0.055,0.156,3.45,0
2023-11-15 20:44:59,7.66,3.06,0.18,0.058,0.036,0.022,0.018,0.022,0.017,0.035,0.014,0.011,0.022,0.065,0.129,3.93,0
2023-11-15 20:45:59,7.75,3.58,0.18,0.051,0.035,0.028,0.023,0.01,0.024,0.021,0.026,0.027,0.023,0.056,0.274,3.36,0
2023-11-15 20:46:59,8.43,3.21,0.16,0.058,0.029,0.013,0.019,0.024,0.02,0.013,0.023,0.032,0.013,0.057,0.217,3.23,0
2023-11-15 20:47:59,8.13,3.76,0.15,0.059,0.014,0.029,0.01,0.01,0.012,0.021,0.036,0.036,0.01,0.051,0.275,3.31,0
2023-11-15 20:48:59,8.49,3.92,0.16,0.064,0.03,0.016,0.035,0.021,0.031,0.037,0.032,0.022,0.025,0.062,0.275,3.01,0
2023-11-15 20:49:59,8.09,3.62,0.16,0.054,0.012,0.038,0.023,0.033,0.011,0.027,0.027,0.028,0.026,0.059,0.188,3.23,0
2023-11-15 20:50:59,7.93,3.91,0.15,0.05,0.015,0.036,0.011,0.01,0.029,0.035,0.027,0.029,0.02,0.056,0.18,3.5,0
2023-11-15 20:51:59,7.94,3.84,0.16,0.054,0.016,0.035,0.034,0.013,0.037,0.011,0.019,0.012,0.029,0.062,0.229,3.52,0
2023-11-15 20:52:59,7.7,3.51,0.18,0.065,0.033,0.014,0.03,0.01,0.036,0.012,0.037,0.034,0.013,0.061,0.252,3.56,0
2023-11-15 20:53:59,8.2,3.4,0.17,0.051,0.034,0.016,0.029,0.023,0.038,0.027,0.023,0.038,0.012,0.052,0.259,3.05,0
2023-11-15 20:54:59,7.51,3.08,0.15,0.052,0.016,0.025,0.023,0.037,0.018,0.02,0.035,0.016,0.017,0.054,0.227,3.36,0
2023-11-15 20:55:59,7.51,3.93,0.16,0.05,0.027,0.032,0.013,0.024,0.027,0.014,0.031,0.037,0.018,0.058,0.126,3.15,0
2023-11-15 20:56:59,8,3.57,0.17,0.063,0.012,0.038,0.022,0.017,0.016,0.035,0.034,0.011,0.032,0.065,0.189,3.99,0
2023-11-15 20:57:59,8.41,3.99,0.16,0.053,0.027,0.014,0.028,0.036,0.018,0.027,0.031,0.016,0.031,0.061,0.237,3.66,0
2023-11-15 20:58:59,8.13,3.52,0.18,0.062,0.028,0.026,0.025,0.028,0.03,0.025,0.035,0.019,0.018,0.051,0.239,3.36,0
2023-11-15 20:59:59,7.99,3.02,0.18,0.054,0.022,0.02,0.037,0.031,0.028,0.011,0.017,0.014,0.018,0.057,0.217,3.55,0
2023-11-15 21:00:59,8.11,3.82,0.18,0.056,0.014,0.021,0.025,0.012,0.037,0.017,0.034,0.02,0.016,0.063,0.163,3.65,0
2023-11-15 21:01:59,8.23,3.15,0.17,0.053,0.029,0.012,0.029,0.036,0.018,0.018,0.037,0.014,0.019,0.064,0.129,3.61,0
2023-11-15 21:02:59,8.27,3.22,0.15,0.061,0.035,0.033,0.035,0.035,0.036,0.025,0.037,0.036,0.012,0.052,0.212,3.88,0
2023-11-15 21:03:59,8.15,3.24,0.17,0.051,0.032,0.038,0.033,0.016,0.033,0.027,0.024,0.03,0.035,0.059,0.164,3.81,0
2023-11-15 21:04:59,8.05,3.56,0.16,0.055,0.038,0.035,0.016,0.012,0.025,0.02,0.035,0.037,0.025,0.065,0.223,3.13,0
2023-11-15 21:05:59,8.47,3.27,0.16,0.051,0.022,0.023,0.024,0.017,0.029,0.029,0.026,0.037,0.017,0.051,0.121,3.74,0
2023-11-15 21:06:59,8.49,3.64,0.17,0.065,0.014,0.014,0.022,0.016,0.023,0.012,0.024,0.018,0.011,0.063,0.243,3.94,0
2023-11-15 21:07:59,8.08,3.69,0.15,0.054,0.03,0.038,0.033,0.01,0.013,0.02,0.016,0.033,0.033,0.051,0.219,3.58,0
2023-11-15 21:08:59,8.38,3.4,0.18,0.061,0.022,0.011,0.019,0.012,0.01,0.035,0.015,0.011,0.033,0.063,0.28,3.77,0
2023-11-15 21:09:59,8.26,3.09,0.17,0.056,0.022,0.025,0.022,0.037,0.018,0.01,0.017,0.029,0.023,0.062,0.185,3.85,0
2023-11-15 21:10:59,8.04,3.06,0.15,0.055,0.014,0.016,0.012,0.02,0.037,0.021,0.031,0.012,0.02,0.05,0.12,3.79,0
2023-11-15 21:11:59,7.99,3.9,0.18,0.058,0.019,0.014,0.014,0.032,0.022,0.033,0.016,0.019,0.025,0.061,0.253,3.37,0
2023-11-15 21:12:59,7.52,3.33,0.18,0.052,0.011,0.038,0.014,0.011,0.026,0.038,0.012,0.018,0.031,0.062,0.181,3.15,0
2023-11-15 21:13:59,7.74,3.68,0.16,0.055,0.036,0.022,0.01,0.034,0.026,0.038,0.026,0.019,0.036,0.05,0.188,3.22,0
2023-11-15 21:14:59,7.95,3.59,0.17,0.058,0.01,0.014,0.028,0.019,0.015,0.017,0.037,0.021,0.027,0.059,0.142,3.14,0
2023-11-15 21:15:59,7.64,3.67,0.18,0.065,0.03,0.011,0.011,0.024,0.017,0.012,0.02,0.019,0.033,0.065,0.154,3.13,0
2023-11-15 21:16:59,8.24,3.23,0.18,0.054,0.029,0.027,0.011,0.019,0.024,0.027,0.015,0.038,0.031,0.053,0.262,3.34,0
2023-11-15 21:17:59,8.19,3.13,0.16,0.054,0.011,0.026,0.033,0.015,0.034,0.028,0.028,0.024,0.021,0.05,0.144,3.54,0
2023-11-15 21:18:59,7.56,3.93,0.15,0.06,0.017,0.037,0.025,0.01,0.019,0.036,0.031,0.015,0.016,0.052,0.271,3.41,0
2023-11-15 21:19:59,8.22,3.54,0.17,0.059,0.025,0.015,0.016,0.038,0.019,0.024,0.037,0.012,0.021,0.057,0.271,3.36,0
2023-11-15 21:20:59,7.79,3.24,0.18,0.055,0.01,0.027,0.034,0.028,0.02,0.013,0.023,0.01,0.015,0.06,0.178,3.78,0
2023-11-15 21:21:59,8.49,3.99,0.18,0.057,0.038,0.021,0.011,0.024,0.029,0.02,0.02,0.038,0.034,0.061,0.193,3.07,0
2023-11-15 21:22:59,7.95,3.62,0.15,0.051,0.018,0.023,0.018,0.034,0.033,0.021,0.022,0.03,0.015,0.064,0.219,3.47,0
2023-11-15 21:23:59,8.49,3.29,0.17,0.057,0.014,0.021,0.011,0.03,0.03,0.011,0.021,0.026,0.014,0.059,0.244,3.72,0
2023-11-15 21:24:59,8.26,3.27,0.16,0.061,0.033,0.026,0.022,0.038,0.03,0.01,0.038,0.021,0.034,0.062,0.232,3.66,0
2023-11-15 21:25:59,7.98,3.5,0.18,0.062,0.02,0.01,0.033,0.029,0.014,0.017,0.014,0.034,0.019,0.064,0.161,3.45,0
2023-11-15 21:26:59,8.07,3.35,0.15,0.059,0.014,0.015,0.01,0.029,0.012,0.029,0.01,0.026,0.025,0.058,0.263,3.64,0
2023-11-15 21:27:59,8.16,3.8,0.17,0.053,0.017,0.017,0.013,0.03,0.037,0.029,0.026,0.03,0.026,0.055,0.126,3.63,0
2023-11-15 21:28:59,7.91,3.66,0.15,0.059,0.033,0.023,0.035,0.022,0.024,0.012,0.026,0.02,0.021,0.056,0.279,3.61,0
2023-11-15 21:29:59,9.9,7.28,1.4,0.97,1.8,0.9,0.87,0.81,0.81,0.8,0.9,0.82,1.76,0.84,1.13,6,1
2023-11-15 21:30:59,8.41,3.57,0.15,0.061,0.035,0.019,0.019,0.023,0.035,0.025,0.034,0.031,0.02,0.052,0.256,3.98,0
2023-11-15 21:31:59,8.26,3.8,0.16,0.053,0.02,0.033,0.037,0.033,0.037,0.027,0.018,0.032,0.019,0.054,0.174,3.89,0
2023-11-15 21:32:59,10.24,6.91,1.35,0.93,1.77,0.86,0.81,0.89,0.81,0.9,0.9,0.87,1.82,0.88,1.14,5.65,1
2023-11-15 21:33:59,12.31,6.81,1.29,0.98,1.52,0.89,0.81,0.81,0.86,0.9,0.9,0.86,1.76,0.89,1.43,6.26,1
2023-11-15 21:34:59,7.93,3.44,0.18,0.051,0.029,0.031,0.031,0.021,0.023,0.027,0.029,0.022,0.036,0.061,0.217,3.22,0
2023-11-15 21:35:59,7.95,3.68,0.16,0.058,0.034,0.025,0.034,0.031,0.019,0.026,0.011,0.027,0.036,0.061,0.183,3.74,0
2023-11-15 21:36:59,7.67,3.15,0.16,0.054,0.012,0.018,0.037,0.01,0.023,0.025,0.032,0.03,0.011,0.051,0.16,3.34,0
2023-11-15 21:37:59,8.2,3.6,0.15,0.06,0.036,0.027,0.036,0.016,0.013,0.024,0.01,0.021,0.035,0.065,0.246,3.95,0
2023-11-15 21:38:59,11.88,7.33,1.41,0.93,1.58,0.83,0.86,0.88,0.86,0.9,0.8,0.82,1.81,0.82,1.3,6.35,1
2023-11-15 21:39:59,8.45,3.61,0.15,0.056,0.033,0.024,0.014,0.034,0.029,0.024,0.016,0.036,0.02,0.055,0.249,3.37,0
2023-11-15 21:40:59,7.64,3.41,0.17,0.062,0.024,0.019,0.026,0.027,0.018,0.023,0.016,0.03,0.019,0.064,0.195,3.09,0
2023-11-15 21:41:59,10,7.01,1.4,0.9,1.76,0.88,0.88,0.88,0.9,0.81,0.9,0.85,1.83,0.8,1.39,6.47,1
2023-11-15 21:42:59,7.64,3.44,0.17,0.056,0.031,0.03,0.038,0.023,0.031,0.033,0.029,0.029,0.03,0.065,0.143,3.1,0
2023-11-15 21:43:59,9.63,7.49,1.47,0.94,1.87,0.81,0.9,0.85,0.9,0.8,0.84,0.83,1.88,0.9,1.25,5.24,1
2023-11-15 21:44:59,8.1,3.68,0.17,0.057,0.017,0.026,0.015,0.015,0.025,0.026,0.032,0.032,0.011,0.062,0.144,3.72,0
2023-11-15 21:45:59,7.61,3.18,0.18,0.058,0.036,0.016,0.016,0.018,0.037,0.01,0.017,0.023,0.035,0.055,0.127,3.88,0
2023-11-15 21:46:59,7.88,3.16,0.18,0.059,0.024,0.01,0.016,0.03,0.037,0.011,0.018,0.017,0.021,0.055,0.212,3.66,0
2023-11-15 21:47:59,8.38,3.89,0.15,0.051,0.038,0.03,0.031,0.022,0.031,0.018,0.01,0.02,0.034,0.054,0.28,3.24,0
2023-11-15 21:48:59,10.42,7.01,1.43,0.96,1.52,0.85,0.85,0.8,0.8,0.84,0.85,0.88,1.74,0.9,1.18,6.57,1
2023-11-15 21:49:59,7.54,3.9,0.16,0.063,0.03,0.021,0.011,0.019,0.017,0.01,0.012,0.011,0.021,0.063,0.224,3.37,0
2023-11-15 21:50:59,7.81,3.06,0.16,0.054,0.012,0.029,0.037,0.018,0.035,0.01,0.019,0.024,0.033,0.06,0.129,3.99,0
2023-11-15 21:51:59,8.24,3.18,0.15,0.065,0.03,0.034,0.028,0.016,0.033,0.012,0.012,0.029,0.016,0.055,0.239,3.49,0
2023-11-15 21:52:59,8.18,3.44,0.16,0.052,0.025,0.022,0.027,0.034,0.02,0.025,0.012,0.033,0.014,0.052,0.188,4,0
2023-11-15 21:53:59,8.13,3.18,0.18,0.062,0.037,0.013,0.018,0.02,0.02,0.019,0.015,0.015,0.031,0.057,0.209,3.41,0
2023-11-15 21:54:59,7.76,3.23,0.16,0.062,0.026,0.022,0.017,0.035,0.033,0.024,0.016,0.027,0.022,0.05,0.171,3.25,0
2023-11-15 21:55:59,8.46,3.35,0.15,0.054,0.027,0.024,0.011,0.027,0.015,0.016,0.027,0.033,0.027,0.064,0.131,3.35,0
2023-11-15 21:56:59,7.79,3.31,0.17,0.053,0.029,0.031,0.037,0.018,0.012,0.02,0.019,0.037,0.028,0.057,0.203,3.95,0
2023-11-15 21:57:59,7.81,3.16,0.18,0.063,0.01,0.036,0.028,0.032,0.017,0.024,0.033,0.026,0.015,0.06,0.186,3.91,0
2023-11-15 21:58:59,8.4,3.56,0.15,0.053,0.024,0.031,0.021,0.018,0.018,0.028,0.012,0.01,0.023,0.053,0.206,3.84,0
2023-11-15 21:59:59,7.94,3.73,0.15,0.055,0.029,0.035,0.016,0.02,0.032,0.022,0.032,0.033,0.025,0.065,0.218,3.7,0
2023-11-15 22:00:59,8.3,3.3,0.15,0.051,0.024,0.029,0.027,0.024,0.03,0.016,0.026,0.025,0.011,0.06,0.232,3.76,0
2023-11-15 22:01:59,8.21,3.23,0.15,0.051,0.036,0.029,0.023,0.03,0.012,0.014,0.036,0.01,0.018,0.053,0.148,3.45,0
2023-11-15 22:02:59,8.29,3.37,0.16,0.061,0.033,0.018,0.015,0.027,0.021,0.038,0.026,0.014,0.021,0.061,0.159,3.74,0
2023-11-15 22:03:59,8.15,3.88,0.17,0.056,0.028,0.023,0.033,0.019,0.017,0.013,0.023,0.01,0.025,0.064,0.206,3.68,0
2023-11-15 22:04:59,8.25,3.9,0.17,0.064,0.019,0.013,0.015,0.012,0.02,0.032,0.017,0.02,0.012,0.05,0.195,3.67,0
2023-11-15 22:05:59,8.16,3.62,0.17,0.051,0.038,0.01,0.032,0.027,0.024,0.013,0.012,0.031,0.036,0.05,0.26,3.81,0
2023-11-15 22:06:59,8.43,3.27,0.15,0.062,0.016,0.027,0.023,0.032,0.027,0.033,0.016,0.034,0.012,0.05,0.25,3.34,0
2023-11-15 22:07:59,8.11,3.19,0.16,0.051,0.033,0.015,0.021,0.018,0.021,0.035,0.031,0.014,0.037,0.063,0.276,3.66,0
2023-11-15 22:08:59,8.38,3.7,0.16,0.054,0.012,0.011,0.019,0.021,0.012,0.021,0.024,0.027,0.027,0.061,0.279,3.91,0
2023-11-15 22:09:59,7.87,3.44,0.15,0.053,0.022,0.018,0.037,0.036,0.028,0.031,0.024,0.01,0.032,0.061,0.247,3.09,0
2023-11-15 22:10:59,7.7,3.36,0.18,0.055,0.015,0.03,0.013,0.026,0.028,0.03,0.012,0.028,0.015,0.059,0.148,3.43,0
2023-11-15 22:11:59,7.8,3.44,0.15,0.056,0.014,0.026,0.015,0.015,0.022,0.013,0.023,0.028,0.019,0.064,0.173,3.55,0
2023-11-15 22:12:59,7.91,3.16,0.18,0.055,0.025,0.037,0.037,0.038,0.026,0.014,0.036,0.01,0.025,0.062,0.177,3.61,0
2023-11-15 22:13:59,7.89,3.37,0.17,0.065,0.026,0.035,0.021,0.035,0.033,0.034,0.022,0.015,0.033,0.054,0.201,3.2,0
2023-11-15 22:14:59,7.96,3.19,0.17,0.065,0.015,0.033,0.032,0.028,0.016,0.012,0.028,0.024,0.012,0.059,0.127,3.53,0
2023-11-15 22:15:59,7.71,3.42,0.17,0.063,0.026,0.012,0.027,0.01,0.014,0.035,0.019,0.015,0.034,0.054,0.153,3.48,0
2023-11-15 22:16:59,7.52,3.95,0.17,0.055,0.034,0.028,0.014,0.011,0.038,0.022,0.023,0.022,0.01,0.058,0.17,3.38,0
2023-11-15 22:17:59,8.04,3.79,0.18,0.061,0.037,0.034,0.012,0.02,0.025,0.022,0.024,0.032,0.019,0.055,0.25,3.03,0
2023-11-15 22:18:59,8.44,3.18,0.16,0.055,0.025,0.031,0.014,0.024,0.019,0.018,0.018,0.03,0.013,0.065,0.217,3.04,0
2023-11-15 22:19:59,7.55,3.89,0.16,0.056,0.023,0.018,0.029,0.031,0.025,0.023,0.017,0.032,0.018,0.062,0.155,3.5,0
2023-11-15 22:20:59,7.55,3.52,0.17,0.053,0.022,0.018,0.016,0.018,0.025,0.023,0.033,0.017,0.02,0.054,0.274,3.31,0
2023-11-15 22:21:59,8.16,3.53,0.17,0.06,0.019,0.036,0.019,0.019,0.037,0.012,0.025,0.037,0.015,0.06,0.267,3.5,0
2023-11-15 22:22:59,7.79,3.54,0.17,0.056,0.011,0.015,0.029,0.021,0.035,0.024,0.021,0.015,0.038,0.05,0.274,3.03,0
2023-11-15 22:23:59,7.52,3.9,0.15,0.065,0.018,0.035,0.033,0.025,0.029,0.034,0.018,0.012,0.036,0.058,0.277,3.11,0
2023-11-15 22:24:59,8.28,3.44,0.18,0.056,0.013,0.021,0.014,0.014,0.012,0.02,0.016,0.028,0.018,0.064,0.214,3.27,0
2023-11-15 22:25:59,8.11,3.61,0.15,0.054,0.034,0.032,0.01,0.023,0.019,0.015,0.022,0.019,0.035,0.061,0.151,3.77,0
2023-11-15 22:26:59,7.85,3.6,0.18,0.056,0.015,0.013,0.036,0.027,0.017,0.017,0.029,0.031,0.033,0.064,0.134,3.55,0
2023-11-15 22:27:59,7.65,3.6,0.16,0.055,0.029,0.033,0.023,0.016,0.025,0.012,0.023,0.022,0.013,0.051,0.172,3.3,0
2023-11-15 22:28:59,8.27,3.56,0.16,0.057,0.036,0.027,0.011,0.025,0.028,0.027,0.031,0.029,0.038,0.058,0.176,3.46,0
2023-11-15 22:29:59,7.71,4,0.15,0.062,0.02,0.015,0.023,0.02,0.038,0.031,0.037,0.032,0.016,0.063,0.177,3.23,0
2023-11-15 22:30:59,7.67,3.36,0.15,0.056,0.018,0.02,0.031,0.027,0.024,0.015,0.019,0.024,0.011,0.059,0.203,3.47,0
2023-11-15 22:31:59,7.9,3.46,0.16,0.052,0.012,0.025,0.021,0.017,0.034,0.019,0.035,0.037,0.016,0.055,0.18,3.56,0
2023-11-15 22:32:59,7.7,3.99,0.18,0.061,0.013,0.023,0.032,0.016,0.038,0.03,0.034,0.021,0.025,0.051,0.147,3.55,0
2023-11-15 22:33:59,8.22,3.29,0.18,0.063,0.012,0.032,0.03,0.013,0.012,0.015,0.032,0.033,0.03,0.058,0.164,3.78,0
2023-11-15 22:34:59,8.42,3.72,0.15,0.055,0.029,0.011,0.032,0.012,0.029,0.014,0.035,0.029,0.033,0.051,0.228,3.67,0
2023-11-15 22:35:59,8.47,3.61,0.17,0.063,0.019,0.011,0.029,0.026,0.011,0.019,0.013,0.015,0.029,0.062,0.267,3.78,0
2023-11-15 22:36:59,7.93,3.75,0.16,0.057,0.033,0.016,0.016,0.035,0.015,0.018,0.032,0.032,0.025,0.055,0.269,3,0
2023-11-15 22:37:59,8.29,3.83,0.16,0.055,0.033,0.022,0.033,0.017,0.01,0.025,0.028,0.024,0.025,0.05,0.233,3.92,0
2023-11-15 22:38:59,7.75,3.6,0.16,0.05,0.032,0.03,0.011,0.032,0.028,0.038,0.011,0.029,0.026,0.064,0.136,3.38,0
2023-11-15 22:39:59,8.28,3.81,0.17,0.063,0.017,0.011,0.022,0.025,0.011,0.018,0.023,0.024,0.032,0.063,0.146,3.3,0
2023-11-15 22:40:59,8.16,3.75,0.17,0.053,0.024,0.015,0.027,0.024,0.033,0.021,0.035,0.036,0.035,0.063,0.219,3.49,0
2023-11-15 22:41:59,8.03,3.48,0.16,0.059,0.028,0.01,0.014,0.036,0.038,0.037,0.031,0.031,0.026,0.053,0.164,3.8,0
2023-11-15 22:42:59,8.19,3.89,0.16,0.053,0.023,0.029,0.028,0.032,0.032,0.036,0.021,0.015,0.011,0.057,0.163,3.61,0
2023-11-15 22:43:59,7.95,3.13,0.15,0.065,0.016,0.02,0.014,0.011,0.024,0.015,0.015,0.028,0.022,0.052,0.185,3.51,0
2023-11-15 22:44:59,7.61,3,0.16,0.056,0.038,0.014,0.011,0.013,0.033,0.017,0.013,0.016,0.02,0.055,0.209,3.62,0
2023-11-15 22:45:59,7.61,3.42,0.16,0.062,0.034,0.036,0.03,0.014,0.034,0.025,0.025,0.013,0.028,0.054,0.122,3.68,0
2023-11-15 22:46:59,7.9,3.11,0.17,0.057,0.037,0.032,0.037,0.031,0.011,0.013,0.032,0.028,0.026,0.057,0.128,3.78,0
2023-11-15 22:47:59,8.35,3.56,0.15,0.06,0.027,0.01,0.034,0.013,0.02,0.016,0.015,0.023,0.01,0.056,0.122,3.57,0
2023-11-15 22:48:59,7.66,3.14,0.15,0.057,0.017,0.024,0.012,0.036,0.031,0.017,0.028,0.012,0.019,0.057,0.204,3.38,0
2023-11-15 22:49:59,8.43,3.54,0.16,0.059,0.017,0.025,0.037,0.026,0.033,0.011,0.021,0.036,0.018,0.058,0.145,3.41,0
2023-11-15 22:50:59,8,3.17,0.18,0.059,0.029,0.019,0.033,0.038,0.022,0.027,0.033,0.013,0.021,0.051,0.168,3.51,0
2023-11-15 22:51:59,7.59,3.02,0.18,0.065,0.017,0.034,0.018,0.025,0.01,0.017,0.023,0.013,0.031,0.057,0.211,3.55,0
2023-11-15 22:52:59,7.54,3.14,0.18,0.063,0.011,0.033,0.014,0.023,0.023,0.021,0.014,0.027,0.028,0.062,0.246,3.29,0
2023-11-15 22:53:59,7.99,3.32,0.15,0.05,0.012,0.03,0.03,0.027,0.035,0.013,0.012,0.013,0.01,0.062,0.221,3.62,0
2023-11-15 22:54:59,8.34,3.47,0.18,0.062,0.035,0.028,0.034,0.038,0.024,0.021,0.032,0.01,0.019,0.06,0.206,3.57,0
2023-11-15 22:55:59,8.45,3.71,0.16,0.056,0.027,0.028,0.03,0.014,0.022,0.032,0.013,0.025,0.011,0.057,0.127,3.27,0
2023-11-15 22:56:59,8.34,3.38,0.17,0.054,0.038,0.037,0.025,0.037,0.028,0.013,0.03,0.012,0.031,0.063,0.267,3.39,0
2023-11-15 22:57:59,7.82,3.73,0.16,0.056,0.025,0.027,0.018,0.018,0.019,0.018,0.014,0.018,0.024,0.06,0.266,3.33,0
2023-11-15 22:58:59,7.73,3.22,0.18,0.052,0.037,0.036,0.012,0.012,0.013,0.024,0.01,0.036,0.033,0.06,0.184,3.75,0
2023-11-15 22:59:59,7.94,3.68,0.17,0.063,0.017,0.037,0.023,0.032,0.018,0.019,0.034,0.01,0.036,0.05,0.233,3.16,0
2023-11-15 23:00:59,7.84,3.02,0.16,0.058,0.036,0.01,0.024,0.021,0.01,0.034,0.032,0.028,0.024,0.05,0.242,3.57,0
2023-11-15 23:01:59,7.67,3.97,0.15,0.065,0.031,0.029,0.033,0.02,0.018,0.023,0.03,0.024,0.036,0.05,0.271,3.16,0
2023-11-15 23:02:59,7.82,3.68,0.16,0.055,0.011,0.034,0.03,0.019,0.018,0.036,0.035,0.022,0.02,0.06,0.129,3.71,0
2023-11-15 23:03:59,8.47,3.3,0.15,0.053,0.024,0.023,0.022,0.02,0.037,0.017,0.015,0.019,0.03,0.062,0.268,3.82,0
2023-11-15 23:04:59,8.11,3.74,0.15,0.056,0.035,0.033,0.03,0.03,0.019,0.019,0.025,0.029,0.037,0.06,0.22,3.75,0
2023-11-15 23:05:59,8.05,3.37,0.17,0.054,0.021,0.01,0.03,0.031,0.029,0.035,0.02,0.011,0.016,0.059,0.18,3.56,0
2023-11-15 23:06:59,7.79,3.98,0.18,0.054,0.033,0.017,0.029,0.019,0.015,0.026,0.017,0.019,0.033,0.054,0.211,3.01,0
2023-11-15 23:07:59,7.88,3.86,0.15,0.054,0.032,0.01,0.031,0.021,0.031,0.014,0.022,0.029,0.028,0.053,0.123,3.24,0
2023-11-15 23:08:59,8.13,3.95,0.15,0.062,0.03,0.036,0.03,0.03,0.036,0.028,0.017,0.022,0.015,0.056,0.169,3.39,0
2023-11-15 23:09:59,8.32,3.13,0.18,0.062,0.019,0.032,0.025,0.028,0.01,0.013,0.012,0.037,0.03,0.05,0.197,3.59,0
2023-11-15 23:10:59,8.26,3.15,0.17,0.064,0.029,0.02,0.017,0.019,0.024,0.015,0.037,0.022,0.019,0.057,0.171,3.91,0
2023-11-15 23:11:59,7.51,3.15,0.15,0.057,0.013,0.022,0.013,0.019,0.033,0.024,0.033,0.028,0.028,0.065,0.271,3.55,0
2023-11-15 23:12:59,8.16,3.06,0.15,0.064,0.012,0.012,0.034,0.034,0.023,0.02,0.012,0.033,0.036,0.063,0.181,3.68,0
2023-11-15 23:13:59,9.59,6.88,1.34,0.97,1.7,0.83,0.82,0.87,0.8,0.86,0.86,0.88,1.89,0.86,1.32,6.54,1
2023-11-15 23:14:59,8.19,3.48,0.16,0.053,0.025,0.031,0.013,0.031,0.012,0.017,0.011,0.031,0.017,0.052,0.157,3.01,0
2023-11-15 23:15:59,7.55,3.17,0.16,0.06,0.029,0.035,0.031,0.025,0.031,0.035,0.031,0.025,0.029,0.06,0.211,3.05,0
2023-11-15 23:16:59,9.16,6.92,1.23,0.98,1.67,0.83,0.89,0.87,0.85,0.88,0.84,0.85,1.76,0.87,1.26,5.6,1
2023-11-15 23:17:59,7.87,3.95,0.16,0.059,0.026,0.027,0.011,0.021,0.034,0.032,0.036,0.038,0.023,0.056,0.186,3.36,0
2023-11-15 23:18:59,8.36,3.45,0.15,0.05,0.014,0.018,0.01,0.026,0.034,0.012,0.015,0.026,0.032,0.051,0.259,3.68,0
2023-11-15 23:19:59,8.23,3.24,0.16,0.058,0.015,0.014,0.018,0.021,0.028,0.011,0.012,0.027,0.026,0.051,0.235,3.78,0
2023-11-15 23:20:59,8.16,3.42,0.18,0.06,0.026,0.011,0.018,0.024,0.019,0.033,0.011,0.038,0.032,0.054,0.176,3.92,0
2023-11-15 23:21:59,8.31,3.74,0.15,0.059,0.018,0.037,0.013,0.024,0.017,0.017,0.014,0.018,0.011,0.056,0.149,4,0
2023-11-15 23:22:59,7.97,3.1,0.15,0.06,0.021,0.018,0.032,0.036,0.035,0.014,0.015,0.027,0.013,0.05,0.266,3.31,0
2023-11-15 23:23:59,7.8,3.59,0.18,0.054,0.016,0.014,0.031,0.023,0.03,0.026,0.019,0.027,0.032,0.057,0.252,3.52,0
2023-11-15 23:24:59,7.68,3.92,0.17,0.053,0.016,0.019,0.016,0.035,0.03,0.032,0.016,0.016,0.024,0.059,0.126,3.64,0
2023-11-15 23:25:59,7.92,3.13,0.17,0.055,0.032,0.01,0.022,0.022,0.026,0.012,0.013,0.019,0.028,0.062,0.227,3.17,0
2023-11-15 23:26:59,7.56,3.53,0.18,0.055,0.013,0.011,0.033,0.031,0.024,0.031,0.035,0.016,0.031,0.063,0.131,3.43,0
2023-11-15 23:27:59,8.25,3.29,0.18,0.05,0.015,0.033,0.038,0.03,0.034,0.013,0.014,0.023,0.025,0.06,0.194,3.76,0
2023-11-15 23:28:59,8.03,3.51,0.17,0.064,0.01,0.014,0.031,0.022,0.033,0.012,0.037,0.034,0.034,0.063,0.272,3.28,0
2023-11-15 23:29:59,8.12,3.69,0.16,0.058,0.023,0.028,0.035,0.012,0.036,0.013,0.033,0.016,0.012,0.063,0.182,3.9,0
2023-11-15 23:30:59,8.36,3.58,0.18,0.06,0.015,0.038,0.012,0.013,0.021,0.031,0.029,0.023,0.022,0.062,0.198,3.9,0
